Start_City_1,Start_City_2,Route_Agent_1_ 1,Route_Agent_1_ 2,Route_Agent_1_ 3,Route_Agent_1_ 4,Route_Agent_1_ 5,Route_Agent_1_ 6,Route_Agent_1_ 7,Route_Agent_1_ 8,Route_Agent_1_ 9,Route_Agent_1_10,Route_Agent_1_11,Route_Agent_1_12,Route_Agent_1_13,Route_Agent_1_14,Route_Agent_1_15,Route_Agent_1_16,Route_Agent_2_ 1,Route_Agent_2_ 2,Route_Agent_2_ 3,Route_Agent_2_ 4,Route_Agent_2_ 5,Route_Agent_2_ 6,Route_Agent_2_ 7,Route_Agent_2_ 8,Route_Agent_2_ 9,Route_Agent_2_10,Route_Agent_2_11,Benefit_Agent_1,Benefit_Agent_2,Cost_Agent_1,Cost_Agent_2,Payoff_Agent_1,Payoff_Agent_2,Total_Payoff,Avg_Payoff,Timestamp_Agent_1_ 1,Timestamp_Agent_1_ 2,Timestamp_Agent_1_ 3,Timestamp_Agent_1_ 4,Timestamp_Agent_1_ 5,Timestamp_Agent_1_ 6,Timestamp_Agent_1_ 7,Timestamp_Agent_1_ 8,Timestamp_Agent_1_ 9,Timestamp_Agent_1_10,Timestamp_Agent_1_11,Timestamp_Agent_1_12,Timestamp_Agent_1_13,Timestamp_Agent_1_14,Timestamp_Agent_1_15,Timestamp_Agent_1_16,Timestamp_Agent_1_17,Timestamp_Agent_1_18,Timestamp_Agent_1_19,Timestamp_Agent_1_20,Timestamp_Agent_2_ 1,Timestamp_Agent_2_ 2,Timestamp_Agent_2_ 3,Timestamp_Agent_2_ 4,Timestamp_Agent_2_ 5,Timestamp_Agent_2_ 6,Timestamp_Agent_2_ 7,Timestamp_Agent_2_ 8,Timestamp_Agent_2_ 9,Timestamp_Agent_2_10,Timestamp_Agent_2_11,Timestamp_Agent_2_12,Timestamp_Agent_2_13,Timestamp_Agent_2_14,Timestamp_Agent_2_15,Timestamp_Agent_2_16,Timestamp_Agent_2_17,Timestamp_Agent_2_18,Timestamp_Agent_2_19,Timestamp_Agent_2_20
1,2,1,4,19,13,15,18,20,9,8,11,10,1,,,,,2,6,7,3,14,12,16,5,17,2,,1650,1350,183.954,42.3,1466.046,1307.7,2773.746,1386.873,0,0,0,0.42,0,0,0,13.7034,12.1434,16.6954,15.5034,0,4.46,0,6.8,0,0,8.748,2.5,10.5234,0,0,1.34,0,2.968,0.58,0.92,0,0,4.814,3.736,2.08,0,1.62,0,2.528,3.25,0,0,0
1,3,1,4,19,13,15,18,20,11,8,2,10,1,,,,,3,14,7,6,17,5,9,16,12,3,,1650,1350,181.574,38.04,1468.426,1311.96,2780.386,1390.193,0,15.8114,0,0.42,0,0,0,13.9114,0,16.4574,12.1114,0,4.46,0,6.8,0,0,8.748,2.5,10.5234,0,0,0,0,1.764,1.08,0.74,0,2.004,4.828,2.414,3.534,0,0.28,0,3.094,1.484,0,0,0
1,4,1,12,14,3,7,6,17,5,11,10,19,1,,,,,4,16,18,15,13,20,9,8,2,4,,1650,1350,65.28,192.82,1584.72,1157.18,2741.9,1370.95,0,0,1.16,0,2.604,1.92,1.58,0,0,4.428,3.236,0.42,0,0.88,0,0,2.324,0,4.628,0,0,17.282,0,0,0,0,0,15.382,13.822,17.928,0,0,10.082,0,7.742,0.582,0,5.802,18.532,12.202
1,5,1,4,19,13,7,8,2,12,10,15,20,1,,,,,5,9,17,6,11,18,16,14,3,5,,1650,1350,261.746,45.48,1388.254,1304.52,2692.774,1346.387,0,20.5,0,0.42,0,0,17.4,18.6,0,23.394,0,22.1,4.46,0,24.254,0,0,0,2.5,24.5946,0,0,3.868,0,0,0.938,1.278,0,0.24,0,1.732,0,0,3.588,0,3.048,0.538,2.526,0,4.4212
1,6,1,4,19,13,15,18,20,9,8,2,10,1,,,,,6,7,3,14,12,16,5,17,11,6,,1650,1350,179.494,36.16,1470.506,1313.84,2784.346,1392.173,0,15.6034,0,0.42,0,0,0,13.7034,12.1434,16.2494,0,0,4.46,0,6.8,0,0,8.748,2.5,10.5234,0,0,0.76,0,2.388,0,0.34,0,2.628,4.588,3.396,1.5,0,1.04,0,1.948,2.91,0,0,0
1,7,1,4,19,13,15,18,20,16,10,8,14,12,1,,,,7,6,17,5,9,11,2,3,7,,,1800,1200,163.154,39.54,1636.846,1160.46,2797.306,1398.653,0,0,0,0.42,0,0,0,14.6754,0,13.2354,0,15.8954,4.46,15.4354,6.8,11.9054,0,8.748,2.5,10.5234,0,2.858,4.564,0,1.024,0.34,0,0,1.264,3.504,2.058,5.524,0,4.844,0,0,0.744,1.648,0,0
1,8,1,4,19,13,7,9,20,5,10,17,6,1,,,,,8,12,16,18,15,11,3,2,14,8,,1650,1350,256.534,141.38,1393.466,1208.62,2602.086,1301.043,0,0,0,0.42,21.4254,24.2534,17.4,0,18.24,22.7754,0,0,4.46,0,0,0,23.8534,0,2.5,19.8654,0,13.806,12.746,0,0,15.686,0,0,0,0,9.958,0.48,0,14.966,8.088,0.928,0,6.148,0,11.546
1,9,1,4,19,13,7,8,2,15,11,10,17,1,,,,,9,5,18,16,12,14,3,20,6,9,,1650,1350,272.4,44.752,1377.6,1305.248,2682.848,1341.424,0,20.5,0,0.42,0,0,17.4,18.6,0,25.062,23.87,0,4.46,0,22,0,26.14,0,2.5,0,0,0,2.65,0,0.24,4.8672,0,0,0,3.7272,0,1.91,0.948,2.37,0,1.47,0,0.48,0,3.2032
1,10,1,4,2,8,13,7,18,12,11,5,6,9,1,,,,10,19,20,15,3,14,16,17,10,,,1800,1200,256.82,43.518,1543.18,1156.482,2699.662,1349.831,0,2.42,0,0.42,23.182,23.862,19.166,4.32,24.462,0,22.542,21.176,6.226,0,0,0,0,20.216,0,0,0,0.8,2.5078,0,4.2378,0,0,0,5.0738,0,0,3.2478,0,2.7878,1.7878,3.7978,4.7738,0,0.2,1.4478
1,11,1,4,19,13,7,8,2,15,17,10,6,1,,,,,11,9,5,18,16,12,14,3,20,11,,1650,1350,267.94,47.432,1382.06,1302.568,2684.628,1342.314,0,20.5,0,0.42,0,25.394,17.4,18.6,0,24.634,0,0,4.46,0,22,0,23.556,0,2.5,0,0,0,2.602,0,0.66,4.8192,0,0,0.42,3.6792,0,1.862,0,2.322,0,1.422,0,0.9,0,3.1552
1,12,1,4,19,13,7,8,2,5,10,17,14,1,,,,,12,16,18,15,11,20,9,3,6,12,,1650,1350,256.88,156.86,1393.12,1193.14,2586.26,1293.13,0,20.5,0,0.42,21.74,0,17.4,18.6,0,23.09,0,0,4.46,24.828,0,0,24.168,0,2.5,0,0,0,16.968,0,0,17.728,0,11.278,14.486,15.828,9.478,0,0,0,7.608,0.448,0,5.668,0,12.866
1,13,1,4,19,18,15,11,20,9,3,17,16,1,,,,,13,7,8,2,12,10,5,14,6,13,,1650,1350,143.28,228.86,1506.72,1121.14,2627.86,1313.93,0,0,12.398,0.42,0,0,0,0,11.258,0,8.05,0,0,0,6.18,13.768,13.232,4.24,2.5,9.638,0,16.04,22.66,0,21.64,24.18,12.94,14.14,0,20.3,19.006,17.64,0,23.46,0,0,0,0,0,0
1,14,1,4,19,13,15,18,20,11,8,2,10,1,,,,,14,3,7,6,17,5,9,16,12,14,,1650,1350,181.574,35.44,1468.426,1314.56,2782.986,1391.493,0,15.8114,0,0.42,0,0,0,13.9114,0,16.4574,12.1114,0,4.46,0,6.8,0,0,8.748,2.5,10.5234,0,0,0.28,0,1.724,1.04,0.7,0,1.964,4.788,2.374,3.494,0,0,0,3.054,1.444,0,0,0
1,15,1,4,19,18,10,5,3,14,16,17,9,1,,,,,15,20,13,7,8,2,12,11,6,15,,1650,1350,110.74,233.466,1539.26,1116.534,2655.794,1327.897,0,0,8.188,0.42,7.168,0,0,0,9.854,5.828,0,0,0,8.468,0,9.018,9.554,4.24,2.5,0,0,18.5006,0,0,0,23.4246,15.4006,16.6006,0,0,21.4666,20.1006,2.4606,0,0,22.4786,22.9646,0,0,0.3406
1,16,1,4,19,13,7,8,2,12,10,5,14,6,1,,,,16,18,15,11,20,9,3,17,16,,,1800,1200,276.54,147.48,1523.46,1052.52,2575.98,1287.99,0,20.5,0,0.42,24.734,26.254,17.4,18.6,0,23.394,0,22.1,4.46,25.534,0,0,0,0,2.5,0,0,0,18.86,0,0,20.094,0,13.17,16.378,17.72,11.37,0,9.5,0,7.16,0,19.694,5.22,0,14.758
1,17,1,4,19,13,7,8,2,15,11,10,6,1,,,,,17,5,9,18,16,12,14,3,20,17,,1650,1350,272.22,44.912,1377.78,1305.088,2682.868,1341.434,0,20.5,0,0.42,0,25.822,17.4,18.6,0,25.062,23.87,0,4.46,0,22,0,0,0,2.5,0,0,0,2.606,0,0.28,4.8232,0,0,0.52,3.6832,0,1.866,0,2.326,0,1.426,0,0.904,0,3.1592
1,18,1,4,19,13,7,8,2,12,10,15,20,1,,,,,18,5,9,17,6,11,16,14,3,18,,1650,1350,261.746,46.98,1388.254,1303.02,2691.274,1345.637,0,20.5,0,0.42,0,0,17.4,18.6,0,23.394,0,22.1,4.46,0,24.254,0,0,0,2.5,24.5946,0,2.432,4.264,0,0.24,1.178,0,0,0.48,0,1.632,0,0,3.984,0,3.444,0.778,0,0,4.8172
1,19,1,4,2,8,13,7,18,6,5,11,9,1,,,,,19,10,20,15,3,14,12,16,17,19,,1650,1350,240.88,47.294,1409.12,1302.706,2711.826,1355.913,0,2.42,0,0.42,21.816,21.136,19.166,4.32,22.868,0,22.448,0,6.226,0,0,0,0,20.216,0,0,0,0,1.7834,0,3.4114,0,0,0,4.2474,0.2,0,2.5234,0,2.0634,1.0634,2.9714,3.9474,0,0,0.7234
1,20,1,4,19,18,10,5,3,14,16,17,9,1,,,,,20,15,13,7,8,2,12,11,6,20,,1650,1350,110.74,232.806,1539.26,1117.194,2656.454,1328.227,0,0,8.188,0.42,7.168,0,0,0,9.854,5.828,0,0,0,8.468,0,9.018,9.554,4.24,2.5,0,0,18.72,0,0,0,23.644,15.62,16.82,0,0,21.686,20.32,2.68,0,0.34,22.698,23.184,0,0,0
2,1,2,6,7,3,14,12,16,5,17,11,10,2,,,,,1,4,19,13,15,18,20,9,8,1,,1650,1350,55.68,143.634,1594.32,1206.366,2800.686,1400.343,0,0,1.34,0,2.968,0.58,0.92,0,0,4.928,3.736,2.08,0,1.62,0,2.528,3.25,0,0,0,0,0,0,0.42,0,0,0,13.7034,12.1434,16.9534,15.5034,0,4.46,0,6.8,0,0,8.748,2.5,10.5234
2,3,2,6,7,10,19,20,15,8,17,11,13,2,,,,,3,14,12,1,4,16,5,9,18,3,,1650,1350,78.258,44.66,1571.742,1305.34,2877.082,1438.541,0,0,0,0,0,0.58,0.92,3.6878,0,1.46,5.5018,0,6.2658,0,2.6478,0,5.0158,0,1.66,2.3078,1.62,0,0,2.04,3.062,0,0.74,0,3.302,0,0,1.2,4.154,0.28,0,2.622,0,3.686,0,0
2,4,2,6,7,3,14,12,16,5,17,11,10,2,,,,,4,1,19,13,15,18,20,9,8,4,,1650,1350,55.68,146.014,1594.32,1203.986,2798.306,1399.153,0,0,1.34,0,2.968,0.58,0.92,0,0,4.928,3.736,2.08,0,1.62,0,2.528,3.25,0,0,0,0.42,0,0,0,0,0,0,13.5214,11.9614,16.7714,15.3214,0,4.278,0,6.618,0,0,8.566,2.318,10.3414
2,5,2,6,7,3,14,12,1,4,8,15,20,2,,,,,5,9,17,11,13,18,16,10,19,5,,1650,1350,65.406,58.08,1584.594,1291.92,2876.514,1438.257,2.5,0,1.34,2.92,0,0.58,0.92,4,0,0,0,2.08,0,1.62,5.04,0,0,0,0,5.3806,0,0,0,3.358,0,0,0,4.278,0.24,5.608,1.024,0,1.788,0,0,2.778,0.538,2.256,5.808,0
2,6,2,19,4,15,13,20,18,10,8,11,2,,,,,,6,7,3,14,12,1,16,5,9,17,6,1500,1500,164.68,38.56,1335.32,1461.44,2796.76,1398.38,0,0,0,2.684,0,0,0,13.868,0,12.428,15.668,0,6.944,0,4.604,0,0,10.84,0.604,9.064,1.92,0,0.76,0,2.918,0,0.34,0,3.158,0,0,1.5,0,1.04,0,2.478,3.456,0,0,0
2,7,2,6,8,13,15,18,20,9,19,11,10,2,,,,,7,3,14,12,1,4,16,5,17,7,,1650,1350,162.174,38.64,1487.826,1311.36,2799.186,1399.593,0,0,0,0,0,0.58,0,2.06,11.6494,15.5774,14.3854,0,3.966,0,6.306,0,0,8.254,13.1154,10.0294,1.92,0,0.76,2.34,3.362,0.34,0,0,0,4.722,0,1.5,0,1.04,0,2.922,3.644,0,0,0
2,8,2,6,7,3,14,17,9,18,13,11,10,19,20,15,2,,8,12,1,4,16,5,8,,,,,2100,900,80.678,36.82,2019.322,863.18,2882.502,1441.251,0,0,1.34,0,0,0.58,0.92,0,2.572,5.38,4.188,0,3.424,1.62,6.5678,0,2.272,2.956,5.58,6.2278,0.9,0,0,1.32,2.342,0,0,0,2.582,5.398,4.048,0.48,3.416,0,10.1944,1.902,0,2.822,6.898,8.4544
2,9,2,6,7,3,14,12,1,4,8,15,20,2,,,,,9,5,18,13,11,17,16,10,19,9,,1650,1350,65.406,57.24,1584.594,1292.76,2877.354,1438.677,2.5,0,1.34,2.92,0,0.58,0.92,4,0,0,0,2.08,0,1.62,5.04,0,0,0,0,5.3806,0,0,0,3.314,0.24,0,0,4.234,0,5.564,1.712,0,0.948,0,0,2.734,2.198,0.48,5.764,0
2,10,2,6,7,3,14,12,1,16,5,9,2,,,,,,10,19,4,15,13,20,18,8,11,17,10,1500,1500,48.58,152.4,1451.42,1347.6,2799.02,1399.51,2.5,0,1.34,0,3.498,0.58,0.92,0,3.738,0,0,2.08,0,1.62,0,3.058,0,0,0,0,0,0,0,2.28,0,0,0,11.876,0,0,13.676,0,6.54,0,4.2,0,14.162,10.436,0.2,8.66
2,11,2,6,7,3,14,12,1,4,8,15,20,2,,,,,11,9,5,18,13,17,16,10,19,11,,1650,1350,65.406,54.92,1584.594,1295.08,2879.674,1439.837,2.5,0,1.34,2.92,0,0.58,0.92,4,0,0,0,2.08,0,1.62,5.04,0,0,0,0,5.3806,0,0,0,3.272,0.66,0,0,4.192,0.42,5.522,0,0,1.368,0,0,2.692,2.156,0.9,5.722,0
2,12,2,6,7,3,14,16,5,9,17,11,2,,,,,,12,1,19,4,15,13,20,18,10,8,12,1500,1500,44.34,160.62,1455.66,1339.38,2795.04,1397.52,0,0,1.34,0,2.61,0.58,0.92,0,2.85,0,3.634,0,0,1.62,0,2.17,3.148,0,0,0,0.42,0,0,4.398,0,0,0,15.582,0,14.142,0,0,8.658,0,6.318,0,0,12.554,2.318,10.778
2,13,2,6,8,11,15,18,20,9,12,14,16,2,,,,,13,7,4,19,1,10,5,3,17,13,,1650,1350,146.134,240.02,1503.866,1109.98,2613.846,1306.923,0,0,0,0,0,0.58,0,2.06,11.0634,0,3.86,12.1634,0,12.6234,5.72,13.1734,0,7.668,0,9.4434,18.32,0,22.38,14.34,21.36,0,12.94,0,0,20.02,0,0,0,23.874,0,24.41,23.214,0,16.42,0
2,14,2,6,7,10,19,17,5,9,18,13,11,2,,,,,14,3,20,15,8,12,1,4,16,14,,1650,1350,58.18,46.552,1591.82,1303.448,2895.268,1447.634,0,0,0,0,3.162,0.58,0.92,0,3.402,1.46,5.018,0,4.254,0,0,0,2.882,3.786,1.66,0,3.5332,0,0.28,3.9532,0,0,0.7,2.6332,0,0,5.5472,3.1132,0,0,1.5932,4.5352,0,0,0,1.2532
2,15,2,6,7,3,14,12,1,16,5,9,17,2,,,,,15,20,13,19,4,10,18,8,11,15,,1650,1350,50.16,150.866,1599.84,1199.134,2798.974,1399.487,2.5,0,1.34,0,3.498,0.58,0.92,0,3.738,0,0,2.08,0,1.62,0,3.058,4.036,0,0,0,10.0986,0,0,6.5006,0,0,0,13.1266,0,8.3986,14.9266,0,2.4606,0,0,0,15.4126,11.6866,4.4206,0.3406
2,16,2,6,7,3,14,12,1,8,17,9,11,2,,,,,16,18,15,13,20,4,19,5,10,16,,1650,1350,59.98,197.6,1590.02,1152.4,2742.42,1371.21,2.5,0,1.34,0,0,0.58,0.92,3.16,4.788,0,5.198,2.08,0,1.62,0,0,4.488,0,0,0,0,0,0,13.5,18.72,0,0,17.22,0,20.07,21.262,0,9.5,0,7.16,0,0,5.22,15.58,11.62
2,17,2,6,7,3,14,12,1,4,8,15,20,2,,,,,17,5,9,18,13,11,16,10,19,17,,1650,1350,65.406,59,1584.594,1291,2875.594,1437.797,2.5,0,1.34,2.92,0,0.58,0.92,4,0,0,0,2.08,0,1.62,5.04,0,0,0,0,5.3806,0,0,0,3.728,0.28,0,0,4.648,0.52,5.978,2.136,0,1.372,0,0,3.148,0,0.904,6.178,0
2,18,2,6,7,3,14,12,1,4,8,15,20,2,,,,,18,5,9,17,11,13,16,10,19,18,,1650,1350,65.406,62.82,1584.594,1287.18,2871.774,1435.887,2.5,0,1.34,2.92,0,0.58,0.92,4,0,0,0,2.08,0,1.62,5.04,0,0,0,0,5.3806,0,0,0,3.592,0.24,0,0,4.512,0.48,5.842,1.264,0,2.028,0,0,3.012,0.778,0,6.042,0
2,19,2,6,7,3,14,12,1,4,18,9,17,11,2,,,,19,10,20,15,8,16,5,13,19,,,1800,1200,56.24,60.194,1743.76,1139.806,2883.566,1441.783,2.5,0,1.34,2.92,0,0.58,0.92,0,4.04,0,4.824,2.08,0,1.62,0,0,4.338,3.66,0,0,3.7234,0,0,0,5.0854,0,0,3.0634,5.3254,0.2,0,0,6.2014,2.0234,1.0634,4.6454,5.6074,0,0,0.7234
2,20,2,6,7,3,14,12,1,16,5,9,17,2,,,,,20,15,13,19,4,10,18,8,11,20,,1650,1350,50.16,150.34,1599.84,1199.66,2799.5,1399.75,2.5,0,1.34,0,3.498,0.58,0.92,0,3.738,0,0,2.08,0,1.62,0,3.058,4.036,0,0,0,10.318,0,0,6.72,0,0,0,13.346,0,8.618,15.146,0,2.68,0,0.34,0,15.632,11.906,4.64,0
3,1,3,14,7,6,17,5,9,11,2,10,12,3,,,,,1,4,19,13,15,18,20,16,8,1,,1650,1350,58.4,134.854,1591.6,1215.146,2806.746,1403.373,0,3.214,0,0,1.764,1.08,0.74,0,2.004,3.86,2.414,5.16,0,0.28,0,0,1.484,0,0,0,0,0,0,0.42,0,0,0,15.7434,0,14.8234,12.1114,0,4.46,0,6.8,13.4934,0,8.748,2.5,10.5234
3,2,3,14,7,10,19,20,12,1,4,16,5,9,3,,,,2,6,8,13,15,18,11,17,2,,,1800,1200,65.498,105.14,1734.502,1094.86,2829.362,1414.681,3.7278,0,0,4.1478,5.1698,0,0.74,0,5.4098,1.28,0,3.3078,0,0.28,0,4.7298,0,0,1.48,2.1278,9.554,0,0,0,12,0.58,0.92,2.4,0,0,10.348,0,4.306,0,6.646,11.36,12.486,8.594,0,0
3,4,3,14,7,6,17,5,9,11,16,12,10,3,,,,,4,1,2,8,13,15,18,20,19,4,,1650,1350,57.8,149.574,1592.2,1200.426,2792.626,1396.313,0,0,0,0,1.764,1.08,0.74,0,2.004,5.16,2.414,3.866,0,0.28,0,3.426,1.484,0,0,0,0.42,2.36,0,0,0,0,0,4.26,0,0,0,14.7914,6.166,0,8.506,13.6114,0,10.454,15.4394,12.2294
3,5,3,14,7,6,11,13,16,12,1,8,15,10,19,2,3,,5,9,17,18,4,20,5,,,,,2100,900,85.66,52.402,2014.34,847.598,2861.938,1430.969,4.142,7.506,0,0,0,1.08,0.74,4.802,0,6.706,1.534,3.722,2.298,0.28,5.842,3.282,0,0,6.906,0,3.628,8.9202,0,3.208,0,0.938,0,4.708,0.24,7.1122,1.424,0,0,0,0,2.468,0.538,1.946,7.7602,6.5882
3,6,3,14,12,1,4,16,5,18,13,8,15,3,,,,,6,7,10,19,2,11,9,17,20,6,,1650,1350,69.7,56.714,1580.3,1293.286,2873.586,1436.793,1.16,0,0,1.58,2.602,0,0,5.21,0,0,0,0.74,3.31,0.28,6.25,2.162,0,2.842,0,0,0,1.68,0,0,0,0,0.34,5.308,2.902,0.88,2.482,0,3.988,0,0,0,3.2,0,1.08,6.6394
3,7,3,14,12,1,4,16,8,15,20,10,3,,,,,,7,6,17,5,9,18,13,11,2,19,7,1500,1500,56.066,49.84,1443.934,1450.16,2894.094,1447.047,1.16,0,0,1.58,0,0,0,3.082,0,4.9866,0,0.74,0,0.28,4.122,2.162,0,0,0,4.4626,0,3.68,0,0,1.024,0.34,0,0,1.264,0,2.88,0,2.116,0,0,0,0.744,1.648,4.284,0
3,8,3,14,7,6,17,5,9,18,11,2,19,20,15,3,,,8,12,1,4,16,13,10,8,,,,1950,1050,62.938,61.66,1887.062,988.34,2875.402,1437.701,0,3.982,0,0,1.764,1.08,0.74,0,2.004,0,3.182,0,0,0.28,5.5738,0,1.484,2.388,4.586,5.2338,0.9,6.33,0,1.32,2.342,0,0,0,3.022,8.17,4.77,0.48,4.006,0,9.5534,1.902,0,0,0,8.6934
3,9,3,14,7,6,17,16,12,1,4,8,3,,,,,,9,5,18,13,11,2,19,10,20,15,9,1500,1500,52.2,60.394,1447.8,1439.606,2887.406,1443.703,2.88,0,0,3.3,0,1.08,0.74,4.38,0,0,0,2.46,0,0.28,0,2.02,1.484,0,0,0,0,2.512,0,0,0.24,0,0,0,0,3.316,1.712,0,0.948,0,4.1794,0,0,0.48,3.116,3.8394
3,10,3,14,7,6,17,5,9,18,16,12,3,,,,,,10,19,4,2,1,20,13,15,11,8,10,1500,1500,40.3,173.85,1459.7,1326.15,2785.85,1392.925,0,0,0,0,1.764,1.08,0.74,0,2.004,0,0,3.35,0,0.28,0,2.91,1.484,2.388,0,0,6.22,4.28,0,2.28,0,0,0,15.935,0,0,14.135,0,9.925,0,12.265,0,0,0,0.2,7.805
3,11,3,14,7,6,17,16,12,1,8,15,10,19,2,3,,,11,9,5,18,13,4,20,11,,,,1950,1050,73.04,59.762,1876.96,990.238,2867.198,1433.599,2.88,6.244,0,0,0,1.08,0.74,3.54,0,5.444,0,2.46,0,0.28,4.58,2.02,1.484,0,5.644,0,3.912,9.2042,0,3.492,0.66,0,0,4.992,0.42,7.3962,0,0,1.368,0,0,2.352,0,0.9,8.0442,6.8722
3,12,3,14,7,6,17,5,9,18,16,8,20,10,3,,,,12,1,2,4,19,13,15,11,12,,,1800,1200,61.23,139.7,1738.77,1060.3,2799.07,1399.535,0,0,0,0,1.764,1.08,0.74,3.83,2.004,5.503,0,0,0,0.28,0,2.91,1.484,2.388,0,4.979,0.42,2.36,0,4.36,0,0,0,16.358,0,19.138,14.558,0,8.4,0,10.74,0,0,12.688,6.44,17.946
3,13,3,14,12,1,16,5,9,17,6,10,3,,,,,,13,7,4,19,18,15,11,8,2,20,13,1500,1500,44.76,289.55,1455.24,1210.45,2665.69,1332.845,1.16,0,0,0,2.158,3.096,0,0,2.398,3.856,0,0.74,0,0.28,0,1.718,2.696,0,0,0,0,25.67,0,14.34,0,0,12.94,23.77,0,0,21.97,0,0,0,20.1,0,0,18.16,16.42,26.835
3,14,3,7,6,17,5,9,18,13,11,2,19,3,,,,,14,12,1,4,16,8,15,20,10,14,,1650,1350,55.24,55.466,1594.76,1294.534,2889.294,1444.647,0,4.1,0,0,1.444,0.76,0.42,0,1.684,0,3.3,0,2.536,0,0,0,1.164,2.068,4.704,0,1.34,0,0,1.76,0,0,0.46,3.262,0,5.1666,0,0.92,0,0,4.302,2.342,0,0,5.3666,4.6426
3,15,3,14,7,6,17,5,9,18,16,12,3,,,,,,15,20,13,19,4,2,1,10,8,11,15,1500,1500,40.3,172.406,1459.7,1327.594,2787.294,1393.647,0,0,0,0,1.764,1.08,0.74,0,2.004,0,0,3.35,0,0.28,0,2.91,1.484,2.388,0,0,10.4406,8.5006,0,6.5006,0,0,0,13.5806,0,12.1406,15.3806,0,2.4606,0,0,0,0,0,4.4206,0.3406
3,16,3,14,7,6,17,5,9,11,2,10,12,3,,,,,16,18,15,13,20,4,19,1,8,16,,1650,1350,58.4,190.62,1591.6,1159.38,2750.98,1375.49,0,3.214,0,0,1.764,1.08,0.74,0,2.004,3.86,2.414,5.16,0,0.28,0,0,1.484,0,0,0,17.48,19.42,0,13.5,0,0,0,21.78,0,21.12,0,0,9.5,0,7.16,0,0,5.22,15.58,11.62
3,17,3,14,7,6,11,2,19,10,20,15,3,,,,,,17,5,9,18,13,16,12,1,4,8,17,1500,1500,47.214,60.44,1452.786,1439.56,2892.346,1446.173,0,2.334,0,0,0,1.08,0.74,0,0,3.138,1.534,0,0,0.28,4.0014,0,0,0,2.938,3.6614,3.216,0,0,3.636,0.28,0,0,4.716,0.52,0,0,2.796,1.372,0,0,2.356,0,0.904,0,0
3,18,3,14,7,6,11,13,4,1,8,15,10,19,2,3,,,18,5,9,17,16,12,20,18,,,,1950,1050,82.82,47.01,1867.18,1002.99,2870.17,1435.085,3.858,7.222,0,3.438,0,1.08,0.74,4.518,0,6.422,1.534,0,2.298,0.28,5.558,0,0,0,6.622,0,2.66,6.643,0,0,0.24,0,0,3.14,0.48,4.835,1.264,2.24,0,0,0,1.8,0.778,0,5.483,4.311
3,19,3,14,7,6,17,5,9,18,13,11,2,3,,,,,19,10,20,15,8,12,1,4,16,19,,1650,1350,54.8,55.194,1595.2,1294.806,2890.006,1445.003,0,4.42,0,0,1.764,1.08,0.74,0,2.004,0,3.62,0,2.856,0.28,0,0,1.484,2.388,0,0,3.0034,6.4574,0,3.4234,0,0,0,2.1034,0,0.2,5.0174,2.5834,0,0,1.0634,4.0054,0,0,0,0.7234
3,20,3,14,7,6,17,5,9,18,16,12,3,,,,,,20,15,13,19,4,2,1,10,8,11,20,1500,1500,40.3,171.88,1459.7,1328.12,2787.82,1393.91,0,0,0,0,1.764,1.08,0.74,0,2.004,0,0,3.35,0,0.28,0,2.91,1.484,2.388,0,0,10.66,8.72,0,6.72,0,0,0,13.8,0,12.36,15.6,0,2.68,0,0.34,0,0,0,4.64,0
4,1,4,16,18,15,13,20,9,8,2,10,19,4,,,,,1,12,14,3,7,6,17,5,11,1,,1650,1350,202.08,47.96,1447.92,1302.04,2749.96,1374.98,0,17.282,0,0,0,0,0,15.382,13.822,17.928,0,0,10.082,0,7.742,0.582,0,5.802,18.128,12.202,0,0,1.16,0,2.604,1.92,1.58,0,0,4.428,3.236,0.42,0,0.88,0,0,2.324,0,5.698,0
4,2,4,1,19,13,15,18,20,9,8,11,10,4,,,,,2,6,7,3,14,12,16,5,17,2,,1650,1350,184.134,42.3,1465.866,1307.7,2773.566,1386.783,0.42,0,0,0,0,0,0,13.5214,11.9614,16.5134,15.3214,0,4.278,0,6.618,0,0,8.566,2.318,10.3414,0,0,1.34,0,2.968,0.58,0.92,0,0,4.814,3.736,2.08,0,1.62,0,2.528,3.25,0,0,0
4,3,4,1,2,8,13,15,18,20,16,19,12,4,,,,,3,14,7,6,17,5,9,11,10,3,,1650,1350,173.654,42.26,1476.346,1307.74,2784.086,1392.043,0.42,2.36,0,0,0,0,0,4.26,0,0,0,16.6254,6.166,0,8.506,13.6114,0,10.454,15.1254,12.2294,0,0,0,0,1.764,1.08,0.74,0,2.004,4.618,2.414,5.918,0,0.28,0,3.426,1.484,0,0,0
4,5,4,1,2,8,13,15,18,20,11,19,4,,,,,,5,9,17,6,7,3,14,12,16,10,5,1500,1500,171.674,55.56,1328.326,1444.44,2772.766,1386.383,0.42,2.36,0,0,0,0,0,4.26,0,0,13.8174,0,6.166,0,8.506,0,0,10.454,15.0874,12.2294,0,0,1.698,0,0,0.938,1.278,0,0.24,4.216,0,2.438,0,1.978,0,2.886,0.538,0,0,0
